claim_id,user_id,batch_id,store_id,claimed_at,channel_used,discount_at_claim_pct,fulfillment_type,completed,completed_at
CLM-0002288,USR-00495,BAT-000260,STR-001,2025-01-30T15:02:00,WhatsApp,0.0,pickup,True,2025-01-30T16:18:00
CLM-0002300,USR-00391,BAT-000171,STR-001,2025-01-22T12:23:00,reply-YES,30.9,pickup,False,
CLM-0002304,USR-00026,BAT-000181,STR-001,2024-11-07T10:13:00,WhatsApp,0.0,pickup,True,2024-11-07T11:52:00
CLM-0002318,USR-00365,BAT-000409,STR-001,2024-10-30T17:13:00,SMS,0.0,pickup,True,2024-10-30T18:13:00
CLM-0002325,USR-00080,BAT-000227,STR-001,2024-11-04T13:18:00,SMS,0.0,pickup,True,2024-11-04T13:43:00
CLM-0002331,USR-00497,BAT-000306,STR-001,2024-10-23T16:09:00,WhatsApp,0.0,delivery,True,2024-10-23T18:00:00
CLM-0002387,USR-00372,BAT-000182,STR-001,2025-01-23T16:06:00,WhatsApp,0.0,pickup,False,
CLM-0002388,USR-00250,BAT-000389,STR-001,2025-03-26T10:00:00,SMS,0.0,delivery,True,2025-03-26T10:43:00
CLM-0002393,USR-00386,BAT-000040,STR-001,2025-02-24T13:04:00,reply-YES,20.9,pickup,False,
CLM-0002416,USR-00355,BAT-000424,STR-001,2025-02-17T14:12:00,SMS,0.0,delivery,True,2025-02-17T15:03:00
CLM-0002424,USR-00418,BAT-000220,STR-001,2025-02-16T21:29:00,SMS,0.0,delivery,True,2025-02-16T23:15:00
CLM-0002433,USR-00224,BAT-000252,STR-001,2025-02-27T10:40:00,SMS,0.0,pickup,True,2025-02-27T12:17:00
CLM-0002438,USR-00375,BAT-000150,STR-001,2025-03-02T13:20:00,SMS,24.8,delivery,True,2025-03-02T15:06:00
CLM-0002462,USR-00140,BAT-000417,STR-001,2024-10-27T13:17:00,reply-YES,0.0,pickup,True,2024-10-27T15:04:00
CLM-0002464,USR-00414,BAT-000427,STR-001,2025-01-01T18:15:00,SMS,0.0,pickup,True,2025-01-01T19:02:00
CLM-0002481,USR-00006,BAT-000270,STR-001,2024-10-23T14:06:00,reply-YES,0.0,delivery,False,
CLM-0002515,USR-00327,BAT-000189,STR-001,2024-11-08T20:04:00,WhatsApp,0.0,delivery,False,
CLM-0002518,USR-00230,BAT-000284,STR-001,2025-03-26T19:08:00,reply-YES,20.8,delivery,False,
CLM-0002528,USR-00165,BAT-000162,STR-001,2025-01-28T21:21:00,reply-YES,0.0,delivery,False,
CLM-0002536,USR-00485,BAT-000278,STR-001,2024-11-05T13:22:00,SMS,0.0,pickup,True,2024-11-05T13:46:00
CLM-0002544,USR-00296,BAT-000297,STR-001,2025-02-11T19:21:00,SMS,0.0,pickup,True,2025-02-11T20:12:00
CLM-0002549,USR-00126,BAT-000212,STR-001,2025-01-21T19:23:00,reply-YES,23.0,delivery,True,2025-01-21T20:00:00
CLM-0002562,USR-00349,BAT-000158,STR-001,2025-01-09T16:02:00,SMS,0.0,delivery,True,2025-01-09T16:45:00
CLM-0002564,USR-00029,BAT-000043,STR-001,2024-10-22T15:08:00,WhatsApp,31.0,delivery,True,2024-10-22T15:47:00
CLM-0002565,USR-00001,BAT-000174,STR-001,2024-10-30T20:12:00,WhatsApp,0.0,pickup,True,2024-10-30T21:15:00
CLM-0002570,USR-00112,BAT-000392,STR-001,2024-11-19T18:18:00,SMS,0.0,delivery,True,2024-11-19T20:00:00
CLM-0002588,USR-00313,BAT-000234,STR-001,2024-10-24T17:14:00,reply-YES,0.0,pickup,True,2024-10-24T18:50:00
CLM-0002611,USR-00061,BAT-000183,STR-001,2025-03-30T14:03:00,SMS,0.0,pickup,False,
CLM-0002617,USR-00398,BAT-000335,STR-001,2025-02-12T17:05:00,WhatsApp,0.0,delivery,False,
CLM-0002620,USR-00144,BAT-000299,STR-001,2025-01-22T18:05:00,SMS,26.9,pickup,True,2025-01-22T19:37:00
CLM-0002634,USR-00479,BAT-000233,STR-001,2024-11-21T10:09:00,SMS,0.0,pickup,False,
CLM-0002638,USR-00435,BAT-000295,STR-001,2024-10-23T21:05:00,reply-YES,0.0,delivery,True,2024-10-23T22:09:00
CLM-0002651,USR-00307,BAT-000158,STR-001,2025-01-11T09:09:00,WhatsApp,0.0,pickup,True,2025-01-11T10:44:00
CLM-0002661,USR-00410,BAT-000242,STR-001,2024-11-16T18:01:00,SMS,27.4,pickup,True,2024-11-16T19:04:00
CLM-0002662,USR-00452,BAT-000307,STR-001,2025-02-02T15:09:00,WhatsApp,0.0,delivery,True,2025-02-02T17:03:00
CLM-0002664,USR-00045,BAT-000071,STR-001,2025-03-13T10:14:00,reply-YES,10.0,delivery,True,2025-03-13T11:18:00
CLM-0002678,USR-00266,BAT-000165,STR-001,2025-03-12T11:20:00,WhatsApp,0.0,pickup,False,
CLM-0002686,USR-00484,BAT-000223,STR-001,2025-03-12T19:17:00,WhatsApp,0.0,delivery,True,2025-03-12T20:47:00
CLM-0002705,USR-00118,BAT-000319,STR-001,2025-01-07T15:05:00,SMS,0.0,pickup,False,
CLM-0002706,USR-00387,BAT-000301,STR-001,2025-02-03T20:12:00,reply-YES,0.0,delivery,False,
CLM-0002767,USR-00391,BAT-000201,STR-001,2024-11-28T14:19:00,reply-YES,0.0,pickup,False,
CLM-0002770,USR-00478,BAT-000014,STR-001,2025-02-04T09:29:00,WhatsApp,0.0,delivery,True,2025-02-04T11:22:00
CLM-0002772,USR-00283,BAT-000278,STR-001,2024-11-19T09:24:00,SMS,0.0,delivery,True,2024-11-19T10:37:00
CLM-0002773,USR-00430,BAT-000401,STR-001,2024-12-27T09:00:00,SMS,0.0,pickup,True,2024-12-27T09:33:00
CLM-0002780,USR-00015,BAT-000281,STR-001,2025-03-11T13:11:00,SMS,30.2,pickup,True,2025-03-11T13:27:00
CLM-0002782,USR-00078,BAT-000286,STR-001,2025-02-21T19:15:00,SMS,0.0,delivery,True,2025-02-21T19:53:00
CLM-0002787,USR-00060,BAT-000181,STR-001,2024-11-02T11:20:00,SMS,0.0,pickup,False,
CLM-0002827,USR-00295,BAT-000355,STR-001,2025-02-02T15:05:00,WhatsApp,20.0,pickup,True,2025-02-02T16:04:00
CLM-0002837,USR-00351,BAT-000167,STR-001,2025-03-09T20:00:00,reply-YES,25.9,pickup,True,2025-03-09T21:07:00
CLM-0002866,USR-00480,BAT-000003,STR-001,2025-01-29T10:02:00,SMS,10.0,delivery,True,2025-01-29T11:38:00
CLM-0002872,USR-00018,BAT-000189,STR-001,2024-11-21T13:04:00,WhatsApp,0.0,delivery,True,2024-11-21T14:22:00
CLM-0002885,USR-00243,BAT-000216,STR-001,2025-01-08T14:04:00,SMS,0.0,pickup,True,2025-01-08T15:43:00
CLM-0002891,USR-00283,BAT-000419,STR-001,2024-11-21T20:08:00,reply-YES,0.0,delivery,False,
CLM-0002900,USR-00366,BAT-000046,STR-001,2025-03-14T20:05:00,SMS,0.0,pickup,False,
CLM-0002903,USR-00224,BAT-000203,STR-001,2024-11-16T17:19:00,reply-YES,0.0,pickup,True,2024-11-16T18:57:00
CLM-0002904,USR-00427,BAT-000145,STR-001,2025-01-28T12:02:00,WhatsApp,0.0,pickup,True,2025-01-28T12:26:00
CLM-0002911,USR-00470,BAT-000189,STR-001,2024-10-29T12:01:00,reply-YES,0.0,pickup,True,2024-10-29T13:23:00
CLM-0002934,USR-00244,BAT-000297,STR-001,2025-02-18T11:10:00,reply-YES,0.0,pickup,True,2025-02-18T13:04:00
CLM-0002957,USR-00061,BAT-000228,STR-001,2024-11-06T10:25:00,SMS,0.0,pickup,True,2024-11-06T10:50:00
CLM-0002964,USR-00014,BAT-000421,STR-001,2024-12-16T12:37:00,WhatsApp,29.0,delivery,False,
CLM-0003000,USR-00402,BAT-000278,STR-001,2024-11-01T09:17:00,reply-YES,0.0,delivery,True,2024-11-01T10:06:00
CLM-0003007,USR-00169,BAT-000072,STR-001,2024-11-12T18:18:00,SMS,10.0,pickup,True,2024-11-12T18:33:00
CLM-0003018,USR-00095,BAT-000210,STR-001,2025-02-17T21:20:00,reply-YES,0.0,pickup,False,
CLM-0003047,USR-00186,BAT-000334,STR-001,2024-10-22T16:19:00,reply-YES,0.0,delivery,False,
CLM-0003061,USR-00039,BAT-000207,STR-001,2024-12-25T11:23:00,WhatsApp,0.0,pickup,True,2024-12-25T12:44:00
CLM-0003062,USR-00339,BAT-000407,STR-001,2025-02-11T09:34:00,SMS,0.0,pickup,True,2025-02-11T11:04:00
CLM-0003063,USR-00466,BAT-000051,STR-001,2025-03-27T18:09:00,reply-YES,10.0,pickup,False,
CLM-0003106,USR-00216,BAT-000278,STR-001,2024-11-17T13:07:00,SMS,0.0,delivery,True,2024-11-17T14:23:00
CLM-0003119,USR-00384,BAT-000230,STR-001,2024-10-14T16:12:00,reply-YES,0.0,delivery,True,2024-10-14T17:56:00
CLM-0003128,USR-00288,BAT-000150,STR-001,2025-02-24T10:08:00,reply-YES,24.8,pickup,True,2025-02-24T11:47:00
CLM-0003161,USR-00422,BAT-000190,STR-001,2025-01-27T13:24:00,WhatsApp,0.0,delivery,True,2025-01-27T15:15:00
CLM-0003169,USR-00150,BAT-000207,STR-001,2025-01-05T18:11:00,reply-YES,0.0,pickup,True,2025-01-05T18:40:00
CLM-0003171,USR-00059,BAT-000115,STR-001,2025-02-26T19:09:00,reply-YES,10.0,delivery,True,2025-02-26T21:06:00
CLM-0003182,USR-00486,BAT-000226,STR-001,2025-02-07T16:04:00,SMS,33.0,delivery,True,2025-02-07T17:05:00
CLM-0003183,USR-00082,BAT-000258,STR-001,2024-12-18T13:02:00,SMS,0.0,delivery,True,2024-12-18T14:38:00
CLM-0003201,USR-00409,BAT-000018,STR-001,2025-01-05T14:00:00,reply-YES,0.0,delivery,True,2025-01-05T14:15:00
CLM-0003211,USR-00223,BAT-000258,STR-001,2024-12-01T13:00:00,SMS,0.0,delivery,True,2024-12-01T14:32:00
CLM-0003238,USR-00471,BAT-000058,STR-001,2025-02-12T15:26:00,WhatsApp,10.0,pickup,True,2025-02-12T17:03:00
CLM-0003239,USR-00334,BAT-000415,STR-001,2025-02-14T15:09:00,reply-YES,0.0,pickup,True,2025-02-14T16:16:00
CLM-0003258,USR-00086,BAT-000207,STR-001,2024-12-23T15:09:00,WhatsApp,0.0,pickup,True,2024-12-23T15:32:00
CLM-0003259,USR-00435,BAT-000309,STR-001,2025-01-09T18:14:00,WhatsApp,0.0,delivery,True,2025-01-09T19:15:00
CLM-0003265,USR-00178,BAT-000423,STR-001,2025-03-08T20:04:00,reply-YES,0.0,pickup,False,
CLM-0003270,USR-00427,BAT-000299,STR-001,2025-01-25T20:00:00,SMS,26.9,delivery,True,2025-01-25T21:17:00
CLM-0003273,USR-00059,BAT-000429,STR-001,2025-01-13T18:24:00,SMS,0.0,pickup,True,2025-01-13T19:44:00
CLM-0003294,USR-00312,BAT-000251,STR-001,2024-10-30T16:21:00,WhatsApp,0.0,delivery,False,
CLM-0003300,USR-00483,BAT-000326,STR-001,2025-01-10T20:03:00,SMS,0.0,pickup,True,2025-01-10T21:46:00
CLM-0003328,USR-00430,BAT-000332,STR-001,2025-01-19T19:04:00,SMS,0.0,pickup,True,2025-01-19T21:03:00
CLM-0003347,USR-00273,BAT-000310,STR-001,2025-03-26T10:31:00,WhatsApp,0.0,delivery,False,
CLM-0003355,USR-00339,BAT-000273,STR-001,2025-01-05T21:09:00,reply-YES,39.3,delivery,True,2025-01-05T21:28:00
CLM-0003362,USR-00232,BAT-000177,STR-001,2025-01-21T19:05:00,reply-YES,33.9,pickup,True,2025-01-21T20:05:00
CLM-0003382,USR-00005,BAT-000152,STR-001,2024-12-30T14:02:00,reply-YES,22.0,pickup,True,2024-12-30T15:01:00
CLM-0003383,USR-00066,BAT-000172,STR-001,2024-12-19T09:00:00,reply-YES,0.0,delivery,True,2024-12-19T09:31:00
CLM-0003392,USR-00035,BAT-000247,STR-001,2025-03-27T12:00:00,reply-YES,27.3,pickup,True,2025-03-27T12:23:00
CLM-0003394,USR-00098,BAT-000192,STR-001,2025-03-09T09:13:00,WhatsApp,0.0,delivery,False,
CLM-0003404,USR-00314,BAT-000393,STR-001,2025-02-22T21:15:00,WhatsApp,0.0,pickup,True,2025-02-22T22:08:00
CLM-0003412,USR-00006,BAT-000191,STR-001,2025-01-01T21:02:00,WhatsApp,0.0,pickup,True,2025-01-01T21:52:00
CLM-0003436,USR-00419,BAT-000401,STR-001,2024-12-26T10:24:00,WhatsApp,0.0,delivery,True,2024-12-26T12:15:00
CLM-0003444,USR-00095,BAT-000444,STR-001,2024-10-21T20:14:00,SMS,0.0,pickup,True,2024-10-21T20:56:00
CLM-0003453,USR-00047,BAT-000246,STR-001,2024-12-26T09:11:00,WhatsApp,0.0,pickup,True,2024-12-26T11:06:00
CLM-0003470,USR-00366,BAT-000263,STR-001,2024-12-07T18:26:00,SMS,0.0,delivery,True,2024-12-07T20:08:00
CLM-0003484,USR-00376,BAT-000312,STR-001,2025-03-27T11:03:00,WhatsApp,0.0,pickup,True,2025-03-27T11:30:00
CLM-0003505,USR-00292,BAT-000273,STR-001,2025-01-02T10:06:00,reply-YES,39.3,pickup,True,2025-01-02T10:56:00
CLM-0003521,USR-00212,BAT-000248,STR-001,2025-01-03T19:03:00,SMS,0.0,delivery,True,2025-01-03T20:04:00
CLM-0003524,USR-00160,BAT-000256,STR-001,2025-03-17T18:05:00,SMS,0.0,pickup,False,
CLM-0003525,USR-00071,BAT-000146,STR-001,2025-03-31T15:15:00,WhatsApp,0.0,delivery,True,2025-03-31T15:43:00
CLM-0003528,USR-00241,BAT-000262,STR-001,2025-01-26T18:19:00,SMS,0.0,delivery,True,2025-01-26T19:59:00
CLM-0003530,USR-00261,BAT-000157,STR-001,2025-01-19T21:03:00,reply-YES,39.1,delivery,False,
CLM-0003565,USR-00435,BAT-000243,STR-001,2024-12-26T13:13:00,SMS,0.0,pickup,True,2024-12-26T14:16:00
CLM-0003572,USR-00445,BAT-000334,STR-001,2024-10-28T16:30:00,SMS,0.0,delivery,False,
CLM-0003575,USR-00232,BAT-000082,STR-001,2024-12-09T10:01:00,WhatsApp,10.0,pickup,True,2024-12-09T10:20:00
CLM-0003576,USR-00036,BAT-000046,STR-001,2025-03-12T11:04:00,reply-YES,0.0,delivery,True,2025-03-12T11:20:00
CLM-0003580,USR-00259,BAT-000242,STR-001,2024-11-10T13:30:00,WhatsApp,27.4,pickup,True,2024-11-10T15:09:00
CLM-0003581,USR-00140,BAT-000274,STR-001,2025-02-10T18:03:00,SMS,0.0,delivery,False,
CLM-0003582,USR-00467,BAT-000252,STR-001,2025-02-26T15:30:00,WhatsApp,0.0,delivery,False,
CLM-0003590,USR-00025,BAT-000238,STR-001,2024-12-27T15:27:00,reply-YES,0.0,delivery,True,2024-12-27T16:00:00
CLM-0003597,USR-00426,BAT-000308,STR-001,2025-03-28T19:11:00,WhatsApp,0.0,pickup,False,
CLM-0003619,USR-00242,BAT-000164,STR-001,2025-03-07T21:06:00,reply-YES,34.3,pickup,True,2025-03-07T22:01:00
CLM-0003621,USR-00018,BAT-000309,STR-001,2025-01-06T18:18:00,reply-YES,0.0,pickup,True,2025-01-06T19:09:00
CLM-0003625,USR-00232,BAT-000407,STR-001,2025-02-04T18:01:00,reply-YES,0.0,delivery,False,
CLM-0003629,USR-00326,BAT-000358,STR-001,2024-10-30T20:00:00,SMS,35.0,pickup,True,2024-10-30T21:33:00
CLM-0003646,USR-00383,BAT-000152,STR-001,2025-01-11T09:03:00,SMS,22.0,delivery,True,2025-01-11T10:24:00
CLM-0003665,USR-00136,BAT-000401,STR-001,2025-01-02T16:08:00,SMS,0.0,delivery,True,2025-01-02T16:54:00
CLM-0003666,USR-00064,BAT-000228,STR-001,2024-11-14T11:13:00,WhatsApp,0.0,pickup,True,2024-11-14T11:41:00
CLM-0003689,USR-00098,BAT-000041,STR-001,2024-11-24T17:06:00,reply-YES,0.0,delivery,False,
CLM-0003707,USR-00459,BAT-000270,STR-001,2024-10-30T13:24:00,WhatsApp,0.0,pickup,True,2024-10-30T13:45:00
CLM-0003726,USR-00356,BAT-000400,STR-001,2024-12-20T17:22:00,WhatsApp,0.0,pickup,True,2024-12-20T18:48:00
CLM-0003729,USR-00291,BAT-000277,STR-001,2025-03-06T14:06:00,reply-YES,0.0,delivery,False,
CLM-0003745,USR-00217,BAT-000209,STR-001,2024-10-12T20:03:00,WhatsApp,0.0,delivery,True,2024-10-12T21:42:00
CLM-0003758,USR-00041,BAT-000283,STR-001,2025-01-09T16:22:00,WhatsApp,0.0,pickup,True,2025-01-09T17:18:00
CLM-0003767,USR-00430,BAT-000406,STR-001,2025-01-09T09:15:00,SMS,0.0,delivery,False,
CLM-0003768,USR-00233,BAT-000400,STR-001,2024-12-27T18:06:00,WhatsApp,0.0,pickup,True,2024-12-27T19:45:00
CLM-0003770,USR-00226,BAT-000300,STR-001,2024-11-06T09:00:00,WhatsApp,0.0,pickup,True,2024-11-06T09:38:00
CLM-0003799,USR-00456,BAT-000277,STR-001,2025-02-25T16:16:00,SMS,0.0,pickup,True,2025-02-25T16:48:00
CLM-0003807,USR-00343,BAT-000240,STR-001,2024-11-10T17:26:00,SMS,0.0,pickup,True,2024-11-10T17:55:00
CLM-0003831,USR-00434,BAT-000297,STR-001,2025-02-23T15:00:00,WhatsApp,0.0,pickup,True,2025-02-23T16:22:00
CLM-0003855,USR-00356,BAT-000263,STR-001,2024-12-19T10:28:00,WhatsApp,0.0,delivery,True,2024-12-19T11:44:00
CLM-0003862,USR-00451,BAT-000250,STR-001,2024-11-29T20:17:00,reply-YES,0.0,delivery,True,2024-11-29T22:14:00
CLM-0003867,USR-00303,BAT-000106,STR-001,2024-11-19T11:12:00,SMS,10.0,delivery,False,
CLM-0003871,USR-00173,BAT-000229,STR-001,2025-02-01T17:20:00,reply-YES,0.0,delivery,False,
CLM-0003883,USR-00355,BAT-000148,STR-001,2024-11-10T20:08:00,reply-YES,36.0,delivery,True,2024-11-10T21:19:00
CLM-0003889,USR-00404,BAT-000289,STR-001,2024-12-20T13:09:00,reply-YES,0.0,pickup,True,2024-12-20T13:34:00
CLM-0003895,USR-00285,BAT-000203,STR-001,2024-11-22T18:15:00,reply-YES,0.0,pickup,True,2024-11-22T20:10:00
CLM-0003918,USR-00084,BAT-000319,STR-001,2024-12-30T15:23:00,reply-YES,0.0,delivery,True,2024-12-30T15:38:00
CLM-0003924,USR-00005,BAT-000408,STR-001,2024-12-15T12:04:00,WhatsApp,0.0,pickup,True,2024-12-15T12:32:00
CLM-0003929,USR-00415,BAT-000292,STR-001,2025-03-19T12:04:00,WhatsApp,0.0,delivery,True,2025-03-19T13:15:00
CLM-0003933,USR-00101,BAT-000430,STR-001,2025-01-16T19:33:00,WhatsApp,20.2,delivery,True,2025-01-16T20:12:00
CLM-0003934,USR-00065,BAT-000026,STR-001,2024-11-22T12:22:00,WhatsApp,10.0,pickup,True,2024-11-22T13:54:00
CLM-0003961,USR-00059,BAT-000404,STR-001,2025-01-19T15:25:00,WhatsApp,0.0,delivery,True,2025-01-19T15:48:00
CLM-0003966,USR-00132,BAT-000328,STR-001,2024-12-02T16:04:00,reply-YES,0.0,delivery,False,
CLM-0003972,USR-00011,BAT-000396,STR-001,2024-11-22T20:19:00,reply-YES,0.0,pickup,False,
CLM-0003981,USR-00297,BAT-000408,STR-001,2024-12-24T21:01:00,SMS,0.0,pickup,False,
CLM-0003986,USR-00061,BAT-000134,STR-001,2025-03-14T16:11:00,SMS,35.2,delivery,False,
CLM-0004004,USR-00231,BAT-000344,STR-001,2025-02-20T17:10:00,WhatsApp,35.0,pickup,False,
CLM-0004008,USR-00056,BAT-000258,STR-001,2024-12-16T12:00:00,SMS,0.0,delivery,False,
CLM-0004017,USR-00167,BAT-000273,STR-001,2024-12-27T21:02:00,WhatsApp,39.3,delivery,True,2024-12-27T21:54:00
CLM-0004042,USR-00359,BAT-000150,STR-001,2025-02-25T14:24:00,SMS,24.8,delivery,False,
CLM-0004045,USR-00032,BAT-000248,STR-001,2025-01-05T16:29:00,reply-YES,0.0,delivery,False,
CLM-0004052,USR-00408,BAT-000241,STR-001,2024-12-05T11:38:00,reply-YES,0.0,delivery,True,2024-12-05T12:31:00
CLM-0004056,USR-00281,BAT-000186,STR-001,2024-12-23T15:01:00,WhatsApp,0.0,delivery,True,2024-12-23T15:30:00
CLM-0004063,USR-00076,BAT-000189,STR-001,2024-11-10T16:18:00,reply-YES,0.0,delivery,False,
CLM-0004094,USR-00237,BAT-000143,STR-001,2025-02-04T09:31:00,WhatsApp,10.0,delivery,True,2025-02-04T11:22:00
CLM-0004095,USR-00152,BAT-000234,STR-001,2024-11-02T18:21:00,SMS,0.0,delivery,True,2024-11-02T20:19:00
CLM-0004097,USR-00082,BAT-000246,STR-001,2025-01-01T14:08:00,reply-YES,0.0,pickup,True,2025-01-01T15:07:00
CLM-0004103,USR-00093,BAT-000235,STR-001,2024-12-13T09:17:00,WhatsApp,0.0,pickup,True,2024-12-13T10:16:00
CLM-0004106,USR-00074,BAT-000276,STR-001,2024-10-08T16:04:00,SMS,0.0,pickup,True,2024-10-08T16:53:00
CLM-0004109,USR-00227,BAT-000191,STR-001,2024-12-21T21:17:00,reply-YES,0.0,delivery,True,2024-12-21T22:37:00
CLM-0004110,USR-00175,BAT-000236,STR-001,2025-02-14T12:08:00,reply-YES,0.0,delivery,True,2025-02-14T13:49:00
CLM-0004135,USR-00396,BAT-000311,STR-001,2025-03-31T11:00:00,SMS,0.0,delivery,True,2025-03-31T12:15:00
CLM-0004151,USR-00075,BAT-000287,STR-001,2024-10-31T11:08:00,SMS,0.0,delivery,False,
CLM-0004163,USR-00262,BAT-000426,STR-001,2025-03-19T09:37:00,SMS,0.0,pickup,False,
CLM-0004165,USR-00065,BAT-000332,STR-001,2025-01-07T11:13:00,SMS,0.0,pickup,False,
CLM-0004207,USR-00069,BAT-000236,STR-001,2025-03-02T16:08:00,WhatsApp,0.0,pickup,True,2025-03-02T17:19:00
CLM-0004214,USR-00049,BAT-000402,STR-001,2025-02-06T11:05:00,SMS,0.0,delivery,True,2025-02-06T11:23:00
CLM-0004235,USR-00352,BAT-000388,STR-001,2025-03-19T21:03:00,SMS,0.0,pickup,True,2025-03-19T22:58:00
CLM-0004273,USR-00004,BAT-000278,STR-001,2024-11-07T17:13:00,reply-YES,0.0,pickup,True,2024-11-07T17:56:00
CLM-0004281,USR-00075,BAT-000195,STR-001,2025-02-25T09:27:00,WhatsApp,0.0,delivery,True,2025-02-25T10:45:00
CLM-0004299,USR-00441,BAT-000196,STR-001,2024-12-15T19:09:00,WhatsApp,0.0,delivery,True,2024-12-15T20:51:00
CLM-0004300,USR-00395,BAT-000246,STR-001,2024-12-28T15:11:00,WhatsApp,0.0,delivery,False,
CLM-0004346,USR-00215,BAT-000283,STR-001,2025-01-03T19:00:00,reply-YES,0.0,pickup,True,2025-01-03T20:37:00
CLM-0004360,USR-00124,BAT-000340,STR-001,2025-02-07T14:03:00,WhatsApp,35.0,delivery,True,2025-02-07T15:09:00
CLM-0004371,USR-00123,BAT-000241,STR-001,2024-12-24T15:01:00,WhatsApp,0.0,pickup,True,2024-12-24T15:44:00
CLM-0004376,USR-00226,BAT-000221,STR-001,2025-03-10T19:03:00,reply-YES,0.0,pickup,False,
CLM-0004378,USR-00012,BAT-000156,STR-001,2025-03-07T12:01:00,reply-YES,35.1,delivery,True,2025-03-07T12:35:00
CLM-0004386,USR-00145,BAT-000166,STR-001,2025-03-17T10:24:00,SMS,0.0,pickup,True,2025-03-17T12:07:00
CLM-0004401,USR-00348,BAT-000385,STR-001,2025-01-22T21:31:00,WhatsApp,0.0,pickup,False,
CLM-0004402,USR-00171,BAT-000262,STR-001,2025-01-20T14:39:00,WhatsApp,0.0,pickup,True,2025-01-20T16:15:00
CLM-0004432,USR-00389,BAT-000029,STR-001,2024-12-16T09:05:00,reply-YES,0.0,pickup,True,2024-12-16T10:57:00
CLM-0004457,USR-00081,BAT-000399,STR-001,2025-03-26T16:00:00,SMS,0.0,delivery,True,2025-03-26T17:12:00
CLM-0004506,USR-00037,BAT-000189,STR-001,2024-10-31T16:22:00,WhatsApp,0.0,delivery,True,2024-10-31T16:54:00
CLM-0004518,USR-00318,BAT-000327,STR-001,2025-03-05T13:05:00,WhatsApp,0.0,delivery,True,2025-03-05T14:53:00
CLM-0004542,USR-00004,BAT-000250,STR-001,2024-11-27T13:11:00,WhatsApp,0.0,delivery,True,2024-11-27T14:29:00
CLM-0004546,USR-00084,BAT-000167,STR-001,2025-03-17T20:32:00,SMS,25.9,pickup,False,
CLM-0004589,USR-00066,BAT-000292,STR-001,2025-03-16T10:01:00,reply-YES,0.0,delivery,True,2025-03-16T10:46:00
CLM-0004591,USR-00495,BAT-000042,STR-001,2024-10-22T13:00:00,WhatsApp,0.0,pickup,True,2024-10-22T14:29:00
CLM-0004594,USR-00445,BAT-000290,STR-001,2025-03-04T14:16:00,WhatsApp,0.0,pickup,True,2025-03-04T15:22:00
CLM-0004604,USR-00265,BAT-000401,STR-001,2024-12-28T19:05:00,SMS,0.0,delivery,True,2024-12-28T20:10:00
CLM-0004607,USR-00259,BAT-000387,STR-001,2025-02-27T12:11:00,SMS,0.0,delivery,True,2025-02-27T13:55:00
CLM-0004608,USR-00091,BAT-000157,STR-001,2025-01-22T17:09:00,reply-YES,39.1,pickup,True,2025-01-22T18:10:00
CLM-0004620,USR-00399,BAT-000242,STR-001,2024-11-13T15:04:00,reply-YES,27.4,pickup,False,
CLM-0004626,USR-00166,BAT-000193,STR-001,2024-11-20T17:06:00,reply-YES,0.0,delivery,True,2024-11-20T19:02:00
CLM-0004638,USR-00407,BAT-000277,STR-001,2025-02-26T14:12:00,reply-YES,0.0,delivery,True,2025-02-26T14:33:00
CLM-0004649,USR-00052,BAT-000401,STR-001,2024-12-23T14:29:00,reply-YES,0.0,pickup,True,2024-12-23T15:32:00
CLM-0004650,USR-00354,BAT-000170,STR-001,2025-01-19T12:21:00,SMS,0.0,delivery,False,
CLM-0004666,USR-00488,BAT-000319,STR-001,2024-12-29T19:00:00,WhatsApp,0.0,delivery,False,
CLM-0004676,USR-00283,BAT-000430,STR-001,2025-01-19T18:14:00,WhatsApp,20.2,delivery,True,2025-01-19T19:30:00
CLM-0004685,USR-00028,BAT-000234,STR-001,2024-10-31T16:00:00,reply-YES,0.0,delivery,True,2024-10-31T17:25:00
CLM-0004704,USR-00500,BAT-000010,STR-001,2024-11-20T14:23:00,SMS,0.0,delivery,True,2024-11-20T15:48:00
CLM-0004732,USR-00312,BAT-000362,STR-001,2024-11-11T15:36:00,SMS,20.0,delivery,True,2024-11-11T16:12:00
CLM-0004736,USR-00483,BAT-000402,STR-001,2025-02-18T10:07:00,WhatsApp,0.0,delivery,False,
CLM-0004740,USR-00459,BAT-000394,STR-001,2024-10-29T21:33:00,SMS,35.9,pickup,False,
CLM-0004742,USR-00423,BAT-000273,STR-001,2025-01-07T14:02:00,SMS,39.3,delivery,True,2025-01-07T15:11:00
CLM-0004746,USR-00346,BAT-000241,STR-001,2024-12-17T16:08:00,SMS,0.0,delivery,False,
CLM-0004758,USR-00140,BAT-000169,STR-001,2024-12-05T15:19:00,SMS,0.0,pickup,True,2024-12-05T16:28:00
CLM-0004761,USR-00010,BAT-000051,STR-001,2025-03-28T17:12:00,WhatsApp,10.0,delivery,False,
CLM-0004763,USR-00340,BAT-000255,STR-001,2024-11-15T20:18:00,SMS,0.0,pickup,True,2024-11-15T21:02:00
CLM-0004787,USR-00340,BAT-000006,STR-001,2025-03-04T11:04:00,reply-YES,10.0,pickup,True,2025-03-04T11:26:00
