claim_id,user_id,batch_id,store_id,claimed_at,channel_used,discount_at_claim_pct,fulfillment_type,completed,completed_at
CLM-0003697,USR-00021,BAT-001104,STR-003,2024-12-13T09:39:00,reply-YES,0.0,delivery,False,
CLM-0003698,USR-00192,BAT-000617,STR-002,2025-02-26T18:30:00,SMS,24.9,pickup,True,2025-02-26T20:08:00
CLM-0003699,USR-00454,BAT-002494,STR-006,2024-11-19T19:27:00,reply-YES,28.9,delivery,False,
CLM-0003700,USR-00356,BAT-002502,STR-006,2025-02-28T10:07:00,reply-YES,0.0,pickup,True,2025-02-28T11:32:00
CLM-0003701,USR-00284,BAT-000628,STR-002,2025-01-13T18:03:00,reply-YES,0.0,pickup,True,2025-01-13T18:58:00
CLM-0003702,USR-00432,BAT-002565,STR-006,2025-01-14T20:34:00,reply-YES,33.0,delivery,True,2025-01-14T21:02:00
CLM-0003703,USR-00251,BAT-001583,STR-004,2024-11-15T09:26:00,SMS,0.0,delivery,True,2024-11-15T09:51:00
CLM-0003704,USR-00474,BAT-001606,STR-004,2025-03-17T09:08:00,SMS,0.0,delivery,False,
CLM-0003705,USR-00114,BAT-002585,STR-006,2025-03-31T10:10:00,SMS,0.0,pickup,True,2025-03-31T11:43:00
CLM-0003706,USR-00360,BAT-002223,STR-005,2024-10-26T19:15:00,WhatsApp,0.0,pickup,False,
CLM-0003707,USR-00459,BAT-000270,STR-001,2024-10-30T13:24:00,WhatsApp,0.0,pickup,True,2024-10-30T13:45:00
CLM-0003708,USR-00255,BAT-000614,STR-002,2024-12-28T20:04:00,WhatsApp,0.0,pickup,True,2024-12-28T20:54:00
CLM-0003709,USR-00423,BAT-001592,STR-004,2024-12-12T09:09:00,WhatsApp,0.0,delivery,True,2024-12-12T11:01:00
CLM-0003710,USR-00134,BAT-002278,STR-006,2024-10-19T11:23:00,WhatsApp,35.1,pickup,True,2024-10-19T11:46:00
CLM-0003711,USR-00120,BAT-002019,STR-005,2025-01-18T17:02:00,WhatsApp,0.0,pickup,False,
CLM-0003712,USR-00223,BAT-002431,STR-006,2025-01-02T15:05:00,WhatsApp,0.0,delivery,True,2025-01-02T17:03:00
CLM-0003713,USR-00355,BAT-002506,STR-006,2024-12-23T17:14:00,WhatsApp,0.0,delivery,False,
CLM-0003714,USR-00456,BAT-002535,STR-006,2024-12-20T09:16:00,SMS,0.0,pickup,True,2024-12-20T09:51:00
CLM-0003715,USR-00446,BAT-000748,STR-002,2025-01-17T16:22:00,reply-YES,36.8,delivery,True,2025-01-17T17:18:00
CLM-0003716,USR-00178,BAT-002433,STR-006,2025-03-06T14:15:00,WhatsApp,0.0,pickup,True,2025-03-06T15:55:00
CLM-0003717,USR-00247,BAT-001309,STR-003,2025-03-06T11:08:00,SMS,0.0,delivery,True,2025-03-06T12:39:00
CLM-0003718,USR-00081,BAT-001226,STR-003,2025-03-17T16:21:00,WhatsApp,0.0,delivery,True,2025-03-17T16:37:00
CLM-0003719,USR-00311,BAT-002653,STR-006,2024-12-05T18:22:00,reply-YES,0.0,pickup,True,2024-12-05T19:22:00
CLM-0003720,USR-00147,BAT-000856,STR-002,2024-10-16T12:10:00,WhatsApp,0.0,pickup,True,2024-10-16T13:03:00
CLM-0003721,USR-00127,BAT-002516,STR-006,2025-01-27T17:04:00,SMS,0.0,delivery,True,2025-01-27T17:20:00
CLM-0003722,USR-00033,BAT-001509,STR-004,2024-12-16T09:01:00,reply-YES,0.0,pickup,True,2024-12-16T10:18:00
CLM-0003723,USR-00353,BAT-001712,STR-004,2025-02-16T20:07:00,reply-YES,27.1,pickup,True,2025-02-16T21:28:00
CLM-0003724,USR-00279,BAT-001296,STR-003,2025-01-21T21:03:00,reply-YES,0.0,delivery,True,2025-01-21T22:48:00
CLM-0003725,USR-00394,BAT-001672,STR-004,2024-11-10T18:01:00,WhatsApp,0.0,delivery,True,2024-11-10T19:36:00
CLM-0003726,USR-00356,BAT-000400,STR-001,2024-12-20T17:22:00,WhatsApp,0.0,pickup,True,2024-12-20T18:48:00
CLM-0003727,USR-00415,BAT-002498,STR-006,2025-02-11T11:01:00,SMS,0.0,delivery,True,2025-02-11T11:49:00
CLM-0003728,USR-00283,BAT-002648,STR-006,2025-02-10T21:33:00,WhatsApp,0.0,pickup,True,2025-02-10T21:48:00
CLM-0003729,USR-00291,BAT-000277,STR-001,2025-03-06T14:06:00,reply-YES,0.0,delivery,False,
CLM-0003730,USR-00113,BAT-000666,STR-002,2024-11-12T13:04:00,WhatsApp,0.0,pickup,True,2024-11-12T13:43:00
CLM-0003731,USR-00291,BAT-000846,STR-002,2025-02-13T14:10:00,SMS,0.0,pickup,True,2025-02-13T15:18:00
CLM-0003732,USR-00431,BAT-001746,STR-004,2025-03-05T19:01:00,reply-YES,0.0,delivery,True,2025-03-05T19:19:00
CLM-0003733,USR-00496,BAT-000641,STR-002,2024-11-03T12:03:00,reply-YES,0.0,pickup,False,
CLM-0003734,USR-00125,BAT-000682,STR-002,2024-11-03T11:03:00,reply-YES,0.0,delivery,True,2024-11-03T12:44:00
CLM-0003735,USR-00105,BAT-000628,STR-002,2025-02-02T20:14:00,SMS,0.0,delivery,True,2025-02-02T21:36:00
CLM-0003736,USR-00427,BAT-001802,STR-005,2025-02-06T12:02:00,reply-YES,10.0,delivery,True,2025-02-06T13:37:00
CLM-0003737,USR-00292,BAT-001614,STR-004,2025-02-28T19:11:00,reply-YES,0.0,pickup,True,2025-02-28T20:02:00
CLM-0003738,USR-00166,BAT-001543,STR-004,2025-03-07T14:09:00,WhatsApp,30.8,delivery,True,2025-03-07T15:08:00
CLM-0003739,USR-00250,BAT-001603,STR-004,2024-12-01T11:02:00,SMS,0.0,delivery,True,2024-12-01T11:34:00
CLM-0003740,USR-00102,BAT-001514,STR-004,2025-03-15T10:03:00,WhatsApp,0.0,delivery,True,2025-03-15T10:48:00
CLM-0003741,USR-00238,BAT-001759,STR-004,2024-11-05T09:02:00,WhatsApp,0.0,pickup,True,2024-11-05T10:24:00
CLM-0003742,USR-00151,BAT-001573,STR-004,2024-12-29T12:08:00,SMS,0.0,delivery,True,2024-12-29T13:43:00
CLM-0003743,USR-00475,BAT-001660,STR-004,2025-03-09T09:10:00,reply-YES,0.0,pickup,False,
CLM-0003744,USR-00310,BAT-001016,STR-003,2024-12-09T15:04:00,WhatsApp,20.0,delivery,True,2024-12-09T16:39:00
CLM-0003745,USR-00217,BAT-000209,STR-001,2024-10-12T20:03:00,WhatsApp,0.0,delivery,True,2024-10-12T21:42:00
CLM-0003746,USR-00396,BAT-000622,STR-002,2025-02-19T12:03:00,WhatsApp,0.0,pickup,True,2025-02-19T12:50:00
CLM-0003747,USR-00059,BAT-001465,STR-004,2025-01-29T17:15:00,SMS,10.0,delivery,False,
CLM-0003748,USR-00221,BAT-001060,STR-003,2024-12-26T13:00:00,reply-YES,0.0,pickup,False,
CLM-0003749,USR-00301,BAT-002422,STR-006,2024-12-22T14:01:00,reply-YES,0.0,delivery,False,
CLM-0003750,USR-00011,BAT-002651,STR-006,2025-02-26T14:25:00,reply-YES,0.0,delivery,True,2025-02-26T15:54:00
CLM-0003751,USR-00111,BAT-002578,STR-006,2024-12-02T10:03:00,reply-YES,0.0,pickup,True,2024-12-02T10:24:00
CLM-0003752,USR-00250,BAT-001759,STR-004,2024-11-08T17:05:00,WhatsApp,0.0,pickup,True,2024-11-08T17:49:00
CLM-0003753,USR-00421,BAT-002697,STR-006,2025-01-04T14:11:00,WhatsApp,0.0,delivery,False,
CLM-0003754,USR-00267,BAT-001485,STR-004,2024-12-06T13:04:00,SMS,30.1,pickup,True,2024-12-06T14:31:00
CLM-0003755,USR-00077,BAT-001545,STR-004,2024-12-17T20:04:00,SMS,0.0,delivery,True,2024-12-17T20:33:00
CLM-0003756,USR-00316,BAT-001522,STR-004,2025-03-23T18:20:00,SMS,0.0,delivery,False,
CLM-0003757,USR-00222,BAT-002215,STR-005,2024-12-04T18:00:00,SMS,37.1,delivery,False,
CLM-0003758,USR-00041,BAT-000283,STR-001,2025-01-09T16:22:00,WhatsApp,0.0,pickup,True,2025-01-09T17:18:00
CLM-0003759,USR-00394,BAT-002059,STR-005,2025-03-27T12:01:00,reply-YES,0.0,delivery,True,2025-03-27T13:08:00
CLM-0003760,USR-00380,BAT-000626,STR-002,2024-12-25T12:08:00,reply-YES,0.0,delivery,False,
CLM-0003761,USR-00180,BAT-002558,STR-006,2025-01-16T13:06:00,reply-YES,0.0,pickup,True,2025-01-16T14:33:00
CLM-0003762,USR-00321,BAT-001103,STR-003,2024-12-11T17:00:00,WhatsApp,0.0,pickup,False,
CLM-0003763,USR-00374,BAT-002398,STR-006,2025-01-17T12:02:00,WhatsApp,0.0,delivery,True,2025-01-17T12:45:00
CLM-0003764,USR-00431,BAT-001573,STR-004,2025-01-06T11:02:00,reply-YES,0.0,pickup,True,2025-01-06T13:02:00
CLM-0003765,USR-00022,BAT-001672,STR-004,2024-12-29T18:02:00,reply-YES,0.0,pickup,True,2024-12-29T19:17:00
CLM-0003766,USR-00139,BAT-002437,STR-006,2025-01-19T20:11:00,SMS,22.0,pickup,True,2025-01-19T20:35:00
CLM-0003767,USR-00430,BAT-000406,STR-001,2025-01-09T09:15:00,SMS,0.0,delivery,False,
CLM-0003768,USR-00233,BAT-000400,STR-001,2024-12-27T18:06:00,WhatsApp,0.0,pickup,True,2024-12-27T19:45:00
CLM-0003769,USR-00375,BAT-002553,STR-006,2025-01-12T21:14:00,WhatsApp,21.0,pickup,True,2025-01-12T21:45:00
CLM-0003770,USR-00226,BAT-000300,STR-001,2024-11-06T09:00:00,WhatsApp,0.0,pickup,True,2024-11-06T09:38:00
CLM-0003771,USR-00163,BAT-002441,STR-006,2025-01-12T18:05:00,SMS,0.0,delivery,True,2025-01-12T19:17:00
CLM-0003772,USR-00438,BAT-000721,STR-002,2025-02-16T10:10:00,WhatsApp,0.0,pickup,False,
CLM-0003773,USR-00462,BAT-002441,STR-006,2024-12-13T11:12:00,WhatsApp,0.0,pickup,False,
CLM-0003774,USR-00479,BAT-001166,STR-003,2025-03-11T10:14:00,SMS,0.0,pickup,True,2025-03-11T11:40:00
CLM-0003775,USR-00388,BAT-002066,STR-005,2024-12-27T14:17:00,WhatsApp,0.0,pickup,False,
CLM-0003776,USR-00403,BAT-002410,STR-006,2024-12-28T18:07:00,WhatsApp,0.0,pickup,True,2024-12-28T18:25:00
CLM-0003777,USR-00153,BAT-000712,STR-002,2024-11-16T13:05:00,SMS,0.0,pickup,False,
CLM-0003778,USR-00161,BAT-001746,STR-004,2025-03-24T19:03:00,reply-YES,0.0,pickup,False,
CLM-0003779,USR-00188,BAT-001181,STR-003,2024-11-23T20:02:00,SMS,0.0,pickup,True,2024-11-23T21:53:00
CLM-0003780,USR-00451,BAT-000662,STR-002,2025-02-26T10:20:00,WhatsApp,0.0,delivery,True,2025-02-26T11:18:00
CLM-0003781,USR-00047,BAT-002428,STR-006,2025-03-25T21:09:00,WhatsApp,0.0,pickup,False,
CLM-0003782,USR-00031,BAT-002423,STR-006,2025-01-25T15:05:00,WhatsApp,0.0,delivery,True,2025-01-25T16:32:00
CLM-0003783,USR-00113,BAT-000618,STR-002,2024-12-01T13:02:00,SMS,0.0,pickup,False,
CLM-0003784,USR-00249,BAT-001448,STR-004,2024-10-09T20:05:00,WhatsApp,10.0,delivery,True,2024-10-09T21:46:00
CLM-0003785,USR-00223,BAT-002533,STR-006,2024-10-16T14:02:00,WhatsApp,24.8,delivery,True,2024-10-16T14:22:00
CLM-0003786,USR-00391,BAT-001552,STR-004,2025-03-07T16:15:00,SMS,0.0,pickup,True,2025-03-07T17:53:00
CLM-0003787,USR-00217,BAT-001497,STR-004,2024-12-11T12:08:00,WhatsApp,0.0,pickup,True,2024-12-11T14:04:00
CLM-0003788,USR-00097,BAT-002447,STR-006,2024-11-13T16:05:00,SMS,0.0,delivery,True,2024-11-13T16:37:00
CLM-0003789,USR-00082,BAT-002427,STR-006,2025-02-13T10:04:00,WhatsApp,33.1,pickup,False,
CLM-0003790,USR-00134,BAT-001795,STR-004,2024-12-31T13:10:00,reply-YES,0.0,delivery,True,2024-12-31T14:02:00
CLM-0003791,USR-00025,BAT-002543,STR-006,2025-01-13T13:04:00,SMS,0.0,delivery,True,2025-01-13T14:20:00
CLM-0003792,USR-00173,BAT-001518,STR-004,2024-11-14T09:00:00,SMS,0.0,pickup,True,2024-11-14T09:45:00
CLM-0003793,USR-00434,BAT-002472,STR-006,2025-01-15T15:00:00,reply-YES,0.0,delivery,True,2025-01-15T16:49:00
CLM-0003794,USR-00166,BAT-000618,STR-002,2024-12-02T20:02:00,SMS,0.0,pickup,True,2024-12-02T21:29:00
CLM-0003795,USR-00197,BAT-001255,STR-003,2025-01-20T19:19:00,WhatsApp,20.0,delivery,True,2025-01-20T20:58:00
CLM-0003796,USR-00113,BAT-002070,STR-005,2025-02-19T15:03:00,SMS,0.0,pickup,True,2025-02-19T16:33:00
CLM-0003797,USR-00014,BAT-002345,STR-006,2024-11-21T21:36:00,WhatsApp,10.0,pickup,True,2024-11-21T23:14:00
CLM-0003798,USR-00323,BAT-001323,STR-003,2025-02-22T17:05:00,reply-YES,0.0,delivery,True,2025-02-22T18:42:00
CLM-0003799,USR-00456,BAT-000277,STR-001,2025-02-25T16:16:00,SMS,0.0,pickup,True,2025-02-25T16:48:00
CLM-0003800,USR-00235,BAT-002463,STR-006,2024-12-14T19:37:00,SMS,0.0,delivery,True,2024-12-14T21:10:00
CLM-0003801,USR-00285,BAT-002442,STR-006,2025-02-03T20:13:00,reply-YES,0.0,pickup,True,2025-02-03T21:00:00
CLM-0003802,USR-00253,BAT-000720,STR-002,2025-03-21T16:08:00,reply-YES,0.0,pickup,True,2025-03-21T17:27:00
CLM-0003803,USR-00062,BAT-002185,STR-005,2024-12-13T11:14:00,WhatsApp,0.0,delivery,True,2024-12-13T11:41:00
CLM-0003804,USR-00179,BAT-002552,STR-006,2025-02-01T10:08:00,SMS,0.0,pickup,True,2025-02-01T11:07:00
CLM-0003805,USR-00331,BAT-001780,STR-004,2024-11-29T18:00:00,reply-YES,0.0,pickup,False,
CLM-0003806,USR-00184,BAT-001158,STR-003,2024-11-17T15:14:00,WhatsApp,0.0,pickup,True,2024-11-17T16:23:00
CLM-0003807,USR-00343,BAT-000240,STR-001,2024-11-10T17:26:00,SMS,0.0,pickup,True,2024-11-10T17:55:00
CLM-0003808,USR-00010,BAT-001103,STR-003,2024-12-29T09:06:00,reply-YES,0.0,pickup,True,2024-12-29T10:28:00
CLM-0003809,USR-00360,BAT-002647,STR-006,2024-11-29T20:19:00,reply-YES,22.0,delivery,True,2024-11-29T20:41:00
CLM-0003810,USR-00227,BAT-001602,STR-004,2024-11-15T13:12:00,WhatsApp,0.0,delivery,True,2024-11-15T14:46:00
CLM-0003811,USR-00448,BAT-002368,STR-006,2025-03-18T14:09:00,reply-YES,0.0,delivery,False,
CLM-0003812,USR-00453,BAT-001085,STR-003,2024-11-03T12:00:00,SMS,0.0,pickup,True,2024-11-03T13:17:00
CLM-0003813,USR-00470,BAT-002474,STR-006,2024-12-19T18:13:00,reply-YES,0.0,pickup,True,2024-12-19T18:39:00
CLM-0003814,USR-00267,BAT-002531,STR-006,2024-11-07T21:04:00,WhatsApp,0.0,pickup,True,2024-11-07T22:34:00
CLM-0003815,USR-00366,BAT-001218,STR-003,2024-11-08T19:18:00,reply-YES,0.0,delivery,True,2024-11-08T19:40:00
CLM-0003816,USR-00119,BAT-002527,STR-006,2024-12-07T12:27:00,SMS,0.0,pickup,True,2024-12-07T13:10:00
CLM-0003817,USR-00052,BAT-000878,STR-002,2024-12-31T10:23:00,WhatsApp,0.0,pickup,True,2024-12-31T11:07:00
CLM-0003818,USR-00310,BAT-001089,STR-003,2024-12-22T20:15:00,SMS,0.0,delivery,True,2024-12-22T21:34:00
CLM-0003819,USR-00066,BAT-001229,STR-003,2025-01-07T20:07:00,WhatsApp,0.0,delivery,True,2025-01-07T21:05:00
CLM-0003820,USR-00158,BAT-002292,STR-006,2025-03-26T10:06:00,reply-YES,0.0,delivery,True,2025-03-26T12:02:00
CLM-0003821,USR-00491,BAT-002566,STR-006,2024-12-06T14:02:00,WhatsApp,0.0,delivery,False,
CLM-0003822,USR-00122,BAT-002206,STR-005,2025-03-13T17:16:00,WhatsApp,0.0,delivery,True,2025-03-13T17:34:00
CLM-0003823,USR-00356,BAT-002546,STR-006,2025-03-23T19:29:00,reply-YES,0.0,pickup,True,2025-03-23T20:08:00
CLM-0003824,USR-00460,BAT-001886,STR-005,2024-11-13T19:15:00,WhatsApp,10.0,pickup,True,2024-11-13T20:05:00
CLM-0003825,USR-00066,BAT-000766,STR-002,2024-10-13T20:18:00,reply-YES,34.9,pickup,True,2024-10-13T20:49:00
CLM-0003826,USR-00096,BAT-000772,STR-002,2025-02-10T17:08:00,SMS,0.0,pickup,False,
CLM-0003827,USR-00121,BAT-001543,STR-004,2025-02-14T14:05:00,SMS,30.8,pickup,True,2025-02-14T15:44:00
CLM-0003828,USR-00080,BAT-002049,STR-005,2024-11-03T15:40:00,SMS,0.0,delivery,True,2024-11-03T17:23:00
CLM-0003829,USR-00408,BAT-001548,STR-004,2025-02-28T19:03:00,reply-YES,0.0,delivery,False,
CLM-0003830,USR-00016,BAT-001133,STR-003,2025-01-28T10:03:00,SMS,0.0,delivery,True,2025-01-28T10:35:00
CLM-0003831,USR-00434,BAT-000297,STR-001,2025-02-23T15:00:00,WhatsApp,0.0,pickup,True,2025-02-23T16:22:00
CLM-0003832,USR-00450,BAT-002538,STR-006,2025-02-26T11:01:00,reply-YES,21.9,delivery,True,2025-02-26T12:05:00
CLM-0003833,USR-00243,BAT-000780,STR-002,2025-01-04T20:05:00,WhatsApp,0.0,pickup,False,
CLM-0003834,USR-00458,BAT-002102,STR-005,2024-11-15T14:08:00,SMS,0.0,delivery,True,2024-11-15T15:13:00
CLM-0003835,USR-00241,BAT-000951,STR-003,2025-03-26T10:13:00,reply-YES,10.0,delivery,False,
CLM-0003836,USR-00075,BAT-000844,STR-002,2025-01-14T19:03:00,reply-YES,0.0,delivery,True,2025-01-14T20:00:00
CLM-0003837,USR-00083,BAT-001640,STR-004,2025-01-04T16:05:00,SMS,0.0,delivery,True,2025-01-04T17:45:00
CLM-0003838,USR-00361,BAT-002472,STR-006,2025-01-08T14:14:00,WhatsApp,0.0,delivery,True,2025-01-08T14:40:00
CLM-0003839,USR-00490,BAT-001587,STR-004,2024-11-09T17:06:00,reply-YES,0.0,pickup,True,2024-11-09T17:48:00
CLM-0003840,USR-00389,BAT-001302,STR-003,2024-12-04T18:08:00,reply-YES,0.0,pickup,True,2024-12-04T18:34:00
CLM-0003841,USR-00268,BAT-001158,STR-003,2024-10-31T19:03:00,SMS,0.0,delivery,True,2024-10-31T20:26:00
CLM-0003842,USR-00154,BAT-002004,STR-005,2025-01-10T11:05:00,reply-YES,0.0,delivery,True,2025-01-10T11:36:00
CLM-0003843,USR-00396,BAT-001109,STR-003,2025-03-28T18:05:00,SMS,0.0,pickup,True,2025-03-28T19:23:00
CLM-0003844,USR-00129,BAT-001997,STR-005,2024-11-03T20:03:00,SMS,0.0,pickup,False,
CLM-0003845,USR-00113,BAT-001555,STR-004,2024-12-20T18:12:00,reply-YES,0.0,delivery,False,
CLM-0003846,USR-00147,BAT-000723,STR-002,2024-12-12T16:05:00,SMS,0.0,delivery,True,2024-12-12T17:37:00
CLM-0003847,USR-00242,BAT-000927,STR-003,2025-01-29T13:10:00,reply-YES,30.0,pickup,True,2025-01-29T14:35:00
CLM-0003848,USR-00348,BAT-001904,STR-005,2024-11-12T12:04:00,reply-YES,10.0,delivery,False,
CLM-0003849,USR-00336,BAT-001958,STR-005,2024-10-20T21:04:00,SMS,0.0,delivery,True,2024-10-20T23:02:00
CLM-0003850,USR-00365,BAT-002435,STR-006,2025-03-29T13:10:00,reply-YES,0.0,delivery,True,2025-03-29T14:19:00
CLM-0003851,USR-00076,BAT-002414,STR-006,2024-12-18T15:14:00,SMS,0.0,pickup,True,2024-12-18T15:32:00
CLM-0003852,USR-00468,BAT-001640,STR-004,2024-11-19T11:05:00,WhatsApp,0.0,delivery,False,
CLM-0003853,USR-00006,BAT-002500,STR-006,2025-02-16T13:05:00,WhatsApp,0.0,delivery,False,
CLM-0003854,USR-00265,BAT-002573,STR-006,2025-01-24T21:07:00,SMS,37.9,pickup,False,
CLM-0003855,USR-00356,BAT-000263,STR-001,2024-12-19T10:28:00,WhatsApp,0.0,delivery,True,2024-12-19T11:44:00
CLM-0003856,USR-00149,BAT-001561,STR-004,2025-03-28T09:19:00,SMS,26.8,delivery,False,
CLM-0003857,USR-00314,BAT-000892,STR-002,2025-01-23T12:05:00,WhatsApp,0.0,pickup,True,2025-01-23T13:27:00
CLM-0003858,USR-00121,BAT-000622,STR-002,2025-02-12T17:03:00,SMS,0.0,pickup,True,2025-02-12T17:36:00
CLM-0003859,USR-00355,BAT-001545,STR-004,2024-12-05T19:10:00,WhatsApp,0.0,pickup,False,
CLM-0003860,USR-00475,BAT-001179,STR-003,2025-01-03T09:11:00,SMS,0.0,delivery,True,2025-01-03T10:25:00
CLM-0003861,USR-00469,BAT-001444,STR-004,2024-11-15T15:26:00,SMS,10.0,pickup,True,2024-11-15T16:58:00
CLM-0003862,USR-00451,BAT-000250,STR-001,2024-11-29T20:17:00,reply-YES,0.0,delivery,True,2024-11-29T22:14:00
CLM-0003863,USR-00089,BAT-001302,STR-003,2024-11-25T11:41:00,WhatsApp,0.0,pickup,True,2024-11-25T13:02:00
CLM-0003864,USR-00190,BAT-000707,STR-002,2025-01-25T19:01:00,SMS,0.0,delivery,True,2025-01-25T20:05:00
CLM-0003865,USR-00483,BAT-001633,STR-004,2025-02-21T12:10:00,SMS,0.0,pickup,True,2025-02-21T13:01:00
CLM-0003866,USR-00131,BAT-001794,STR-004,2024-11-10T18:06:00,reply-YES,0.0,pickup,False,
CLM-0003867,USR-00303,BAT-000106,STR-001,2024-11-19T11:12:00,SMS,10.0,delivery,False,
CLM-0003868,USR-00387,BAT-002040,STR-005,2025-02-26T18:37:00,WhatsApp,0.0,pickup,False,
CLM-0003869,USR-00449,BAT-001068,STR-003,2025-03-04T21:19:00,SMS,0.0,pickup,True,2025-03-04T22:45:00
CLM-0003870,USR-00129,BAT-001508,STR-004,2024-11-05T13:03:00,WhatsApp,0.0,delivery,False,
CLM-0003871,USR-00173,BAT-000229,STR-001,2025-02-01T17:20:00,reply-YES,0.0,delivery,False,
CLM-0003872,USR-00006,BAT-002500,STR-006,2024-11-12T09:01:00,WhatsApp,0.0,delivery,True,2024-11-12T10:37:00
CLM-0003873,USR-00402,BAT-002493,STR-006,2024-11-08T21:28:00,WhatsApp,0.0,delivery,True,2024-11-08T22:32:00
CLM-0003874,USR-00329,BAT-001115,STR-003,2025-01-22T12:27:00,SMS,0.0,delivery,True,2025-01-22T13:50:00
CLM-0003875,USR-00100,BAT-000784,STR-002,2025-02-23T09:19:00,reply-YES,0.0,delivery,True,2025-02-23T11:02:00
CLM-0003876,USR-00426,BAT-002428,STR-006,2025-03-05T20:03:00,WhatsApp,0.0,pickup,True,2025-03-05T20:31:00
CLM-0003877,USR-00210,BAT-002401,STR-006,2025-03-17T09:11:00,SMS,0.0,delivery,True,2025-03-17T09:30:00
CLM-0003878,USR-00156,BAT-002484,STR-006,2024-12-31T18:07:00,SMS,0.0,delivery,True,2024-12-31T18:47:00
CLM-0003879,USR-00454,BAT-001069,STR-003,2025-03-27T14:13:00,SMS,0.0,pickup,False,
CLM-0003880,USR-00078,BAT-002044,STR-005,2024-10-19T13:00:00,WhatsApp,0.0,delivery,False,
CLM-0003881,USR-00250,BAT-001671,STR-004,2025-01-15T10:04:00,WhatsApp,0.0,delivery,True,2025-01-15T11:09:00
CLM-0003882,USR-00268,BAT-001236,STR-003,2025-01-14T10:05:00,SMS,0.0,delivery,True,2025-01-14T10:58:00
CLM-0003883,USR-00355,BAT-000148,STR-001,2024-11-10T20:08:00,reply-YES,36.0,delivery,True,2024-11-10T21:19:00
CLM-0003884,USR-00383,BAT-002417,STR-006,2024-12-27T10:01:00,reply-YES,24.9,delivery,True,2024-12-27T11:46:00
CLM-0003885,USR-00209,BAT-002027,STR-005,2025-01-16T13:21:00,WhatsApp,0.0,pickup,True,2025-01-16T14:46:00
CLM-0003886,USR-00094,BAT-001603,STR-004,2024-12-12T17:00:00,WhatsApp,0.0,delivery,False,
CLM-0003887,USR-00255,BAT-001779,STR-004,2025-03-24T14:13:00,reply-YES,0.0,delivery,True,2025-03-24T16:00:00
CLM-0003888,USR-00030,BAT-002699,STR-006,2024-10-12T18:04:00,SMS,20.0,delivery,True,2024-10-12T20:02:00
CLM-0003889,USR-00404,BAT-000289,STR-001,2024-12-20T13:09:00,reply-YES,0.0,pickup,True,2024-12-20T13:34:00
CLM-0003890,USR-00045,BAT-000674,STR-002,2025-01-29T11:11:00,WhatsApp,0.0,delivery,False,
CLM-0003891,USR-00497,BAT-002513,STR-006,2025-01-03T21:12:00,SMS,0.0,pickup,False,
CLM-0003892,USR-00234,BAT-002547,STR-006,2025-01-03T09:42:00,SMS,0.0,delivery,True,2025-01-03T11:17:00
CLM-0003893,USR-00074,BAT-002548,STR-006,2025-03-11T13:02:00,reply-YES,0.0,delivery,True,2025-03-11T13:18:00
CLM-0003894,USR-00222,BAT-001526,STR-004,2025-02-10T16:07:00,SMS,0.0,pickup,True,2025-02-10T17:39:00
CLM-0003895,USR-00285,BAT-000203,STR-001,2024-11-22T18:15:00,reply-YES,0.0,pickup,True,2024-11-22T20:10:00
CLM-0003896,USR-00078,BAT-001110,STR-003,2025-03-12T21:20:00,reply-YES,24.2,delivery,False,
CLM-0003897,USR-00493,BAT-000779,STR-002,2024-12-06T19:10:00,SMS,0.0,pickup,True,2024-12-06T20:14:00
CLM-0003898,USR-00136,BAT-002527,STR-006,2024-11-20T20:01:00,SMS,0.0,pickup,True,2024-11-20T21:51:00
CLM-0003899,USR-00353,BAT-002432,STR-006,2024-12-10T19:38:00,SMS,0.0,delivery,True,2024-12-10T20:33:00
CLM-0003900,USR-00419,BAT-002641,STR-006,2025-01-21T19:04:00,SMS,0.0,pickup,True,2025-01-21T19:27:00
CLM-0003901,USR-00198,BAT-002496,STR-006,2025-02-09T13:15:00,SMS,0.0,delivery,False,
CLM-0003902,USR-00279,BAT-002513,STR-006,2024-11-28T21:05:00,WhatsApp,0.0,delivery,True,2024-11-28T21:50:00
CLM-0003903,USR-00475,BAT-000729,STR-002,2025-03-07T20:07:00,WhatsApp,0.0,delivery,True,2025-03-07T20:36:00
CLM-0003904,USR-00273,BAT-001165,STR-003,2025-02-24T21:18:00,reply-YES,0.0,delivery,False,
CLM-0003905,USR-00394,BAT-000729,STR-002,2025-03-14T12:00:00,SMS,0.0,pickup,True,2025-03-14T12:53:00
CLM-0003906,USR-00266,BAT-002015,STR-005,2024-11-22T19:03:00,WhatsApp,0.0,pickup,True,2024-11-22T19:25:00
CLM-0003907,USR-00047,BAT-001759,STR-004,2024-11-13T09:05:00,WhatsApp,0.0,delivery,True,2024-11-13T10:45:00
CLM-0003908,USR-00371,BAT-000673,STR-002,2025-01-05T21:26:00,reply-YES,0.0,pickup,True,2025-01-05T22:29:00
CLM-0003909,USR-00315,BAT-001209,STR-003,2024-12-16T14:17:00,WhatsApp,0.0,delivery,True,2024-12-16T15:20:00
CLM-0003910,USR-00104,BAT-000705,STR-002,2024-12-04T20:03:00,SMS,0.0,pickup,True,2024-12-04T21:16:00
CLM-0003911,USR-00063,BAT-002143,STR-005,2025-02-24T16:01:00,reply-YES,35.0,delivery,False,
